source_database,source_file,record_type,title,abstract,journal,year,authors,doi,pmid,accession_number,query_id
wos,WoS-queryA1.ris,JOUR,"Temporal Trends in the Incidence, Characteristics, and Outcomes of Hanging-Related Out-of-Hospital Cardiac Arrest","Aim: The aim of this study was to describe temporal trends in the incidence, characteristics, and outcomes of hanging-related out-of-hospital cardiac arrest (OHCA). Method: A retrospective study of all hanging-related OHCA in Victoria, Australia, between 2000 and 2017 was conducted. Trends in incidence, characteristics, and outcomes were assessed using linear regression and a non-parametric test for trend, as appropriate. Predictors of survival to hospital discharge were identified using multivariable logistic regression. Results: Between 2000 and 2017, emergency medical services (EMS)-attended 3,891 cases of hanging-related OHCA, of which 876 cases (23%) received an attempted resuscitation. The overall incidence rate of EMS-attended cases was 3.8 cases per 100,000 person-years increasing from 2.3 cases per 100,000 person-years in 2000 to 4.7 cases in 2017 (p for trend <0.001). Incidence rates increased approximately two-fold in young adults (18?44?years) and three-fold in middle aged adults (45?64?years). Despite improvement in the rate of bystander cardiopulmonary resuscitation (from 49% in 2000?2005 to 75% in 2012?2017), the survival to hospital discharge rate remained unchanged (3% overall). Among adult survivors with 12-month follow-up (n = 10), five patients responded to telephone interviews. Of those, three (60%) reported severe functional disability. Five patients responded to telephone interviews, of which 3 patients reported severe functional disability. An initial shockable rhythm (OR 23.17, 95% CI: 5.75, 93.36) or pulseless electrical activity (OR 13.14, 95% CI: 4.79, 36.03) were associated with survival. Conclusion: The incidence of hanging-related OHCA doubled over the 18?year period with no change to survival rates. New preventative strategies are needed to reduce the community burden of these events.",PREHOSPITAL EMERGENCY CARE,2020,"Alqahtani, S; Nehme, Z; Williams, B; Bernard, S; Smith, K",10.1080/10903127.2019.1666944,,WOS:000490381800001,A
wos,WoS-queryA1.ris,JOUR,Extracorporeal resuscitation for refractory out-of-hospital cardiac arrest in adults: A systematic review of international practices and outcomes,Aim: Extracorporeal resuscitation during cardiopulmonary resuscitation (ECPR) deploys rapid cardiopulmonary bypass to sustain oxygenated circulation until the return of spontaneous circulation (ROSC). The purpose of this systematic review is to address the defining elements and outcomes (quality survival and organ donation) of currently active protocols for ECPR in refractory out-of-hospital cardiac arrest (OHCA) of cardiac origin in adult patients. The results may inform policy and practices for ECPR and help clarify the corrresponding intersection with deceased organ donation.,RESUSCITATION,2016,"Ortega-Deballon, I; Hornby, L; Shemie, SD; Bhanji, F; Guadagno, E",10.1016/j.resuscitation.2016.01.018,,WOS:000375882300016,A
wos,WoS-queryA1.ris,JOUR,Interruption of cardiopulmonary resuscitation with the use of the automated external defibrillator in out-of-hospital cardiac arrest,"Study objective: The protocol for the use of the automated external defibrillator calls for a period of ""hands-off"" time, during which no cardiopulmonary resuscitation (CPR) can be performed. We assessed the actual interruption time of CPR during the use of the automated external defibrillator in patients in out-of-hospital cardiac arrest.",ANNALS OF EMERGENCY MEDICINE,2003,"van Alem, AP; Sanou, BT; Koster, RW",10.1067/S0196-0644(03)00383-4,,WOS:000185752700001,A
wos,WoS-queryA1.ris,JOUR,Inflammatory response after prehospital high-dose glucocorticoid to patients resuscitated from out-of-hospital cardiac arrest: A sub-study of the STEROHCA trial,"Background: The post-cardiac arrest syndrome (PCAS) after out-of-hospital cardiac arrest (OHCA) is characterized by a series of pathological events, including inflammation. In the randomized ""STERoid for OHCA"" (STEROHCA) trial, prehospital high-dose glucocorticoid decreased interleukin (IL) 6 and C-reactive protein levels following resuscitated OHCA. The aim of this predefined sub-study was to assess the inflammatory response the first three days of admission. Methods: The STEROHCA trial enrolled 137 OHCA patients randomized to either a single prehospital injection of methylprednisolone 250 mg or placebo. Inflammatory markers, including pro- and anti-inflammatory cytokines, were analyzed in plasma samples, from 0-, 24-, 48-, and 72 h post-admission. Mixed-model analyses were applied using log-transformed data to assess group differences. Results: The 137 patients included in this sub-study had a median age of 67 years (57 to 74), and the 180-day survival rates were 75% (n = 51/68) and 64% (n = 44/69) in the glucocorticoid and placebo group, respectively. A total of 130 (95%) patients had at least one plasma sample available. The anti-inflammatory cytokine IL-10 was increased at hospital admission in the glucocorticoid group (ratio 2.74 (1.49-5.05), p = 0.006), but the intervention showed the strongest effect after 24 h, decreasing pro-inflammatory levels of IL-6 (ratio 0.06 (0.03-0.10), p < 0.001), IL-8 (ratio 0.53 (0.38-0.75), p < 0.001), macrophage chemokine protein-1 (MCP-1, ratio 0.02 (0.13-0.31), p < 0.001), macrophage inflammatory protein-1-beta (MIP-1b, ratio 0.28 (0.18-0.45), p < 0.001), and tumor necrosis factor-alpha (TNF-alpha, ratio 0.6 (0.4-0.8), p = 0.01). Conclusion: Administering high-dose glucocorticoid treatment promptly after resuscitation from OHCA influenced the inflammatory response with a reduction in several systemic proinflammatory cytokines after 24 h.",RESUSCITATION,2024,"Obling, LER; Beske, RP; Meyer, MAS; Grand, J; Wiberg, S; Damm-Hejmdal, A; Bjerre, M; Frikke-Schmidt, R; Folke, F; Moller, JE; Kjaergaard, J; Hassager, C",10.1016/j.resuscitation.2024.110340,,WOS:001313440900001,A
wos,WoS-queryA1.ris,JOUR,Medical Guidelines for Airline Travel: Management of In-Flight Cardiac Arrest,"INTRODUCTION: Although cardiac arrest during airline flights is relatively uncommon, the unusual setting, limited resources, and the variability of the skills in medical volunteers present unique challenges. Survival in patients who suffer a witnessed arrest with a shockable rhythm who are treated promptly has improved since the advent of widely available automated external defibrillators (AEDs). In general, the chances of survival from an out-of-hospital cardiac arrest (OHCA) are greater when ventricular fibrillation (VF) is seen as the initial rhythm or if there is return of spontaneous circulation (ROSC). Not all in-flight cardiac arrests are witnessed because cabin crew or fellow passengers might simply assume that the victim is sleeping. Based upon a review of the literature on resuscitation after OHCA, we recommend that automatic external defibrillators be carried on all commercial airline flights, regardless of duration. Patients presenting with shockable rhythm (e.g.,VF, unstable ventricular tachycardia) have the best prognosis for survival and usually require diversion of the aircraft for advanced cardiac life support (ACLS). Because diversion may require interruption of cardiopulmonary resuscitation (CPR) and may impact flight safety, the volunteer rescuer, cabin crew, flight crew, and medical consultation services should discuss the possible outcome and operational considerations before recommending a diversion for a patient with a nonshockable rhythm. The recommendations in this article were developed by members of the Air Transport Medicine and Aerospace Human Performance Committees and approved by the Council of the Aerospace Medical Association.",AEROSPACE MEDICINE AND HUMAN PERFORMANCE,2018,"Ruskin, KJ; Ricaurte, EM; Alves, PM",10.3357/AMHP.5038.2018,,WOS:000439069200011,A
wos,WoS-queryA1.ris,JOUR,Single versus Serial Measurements of Neuron-Specific Enolase and Prediction of Poor Neurological Outcome in Persistently Unconscious Patients after Out-Of-Hospital Cardiac Arrest - A TTM-Trial Substudy,Background,PLOS ONE,2017,"Wiberg, S; Hassager, C; Stammet, P; Winther-Jensen, M; Thomsen, JH; Erlinge, D; Wanscher, M; Nielsen, N; Pellis, T; Aneman, A; Friberg, H; Hovdenes, J; Horn, J; Wetterslev, J; Bro-Jeppesen, J; Wise, MP; Kuiper, M; Cronberg, T; Gasche, Y; Devaux, Y; Kjaergaard, J",10.1371/journal.pone.0168894,,WOS:000392380100012,A
wos,WoS-queryA1.ris,JOUR,Instantaneous amplitude: Association of ventricular fibrillation waveform measures at time of shock with outcome in out-of-hospital cardiac arrest,"Background: Prompt defibrillation is key to successful resuscitation from ventricular fibrillation out-of-hospital cardiac arrest (VF-OHCA). Preliminary evidence suggests that the timing of shock relative to the amplitude of the VF ECG waveform may affect the likelihood of resuscitation. We investigated whether the VF waveform amplitude at the time of shock (instantaneous amplitude) predicts outcome independent of other validated waveform measures.Methods: We conducted a retrospective study of VF-OHCA patients >= 18 old. We evaluated three VF waveform measures for each shock: instantaneous amplitude at the time of shock, and maximum amplitude and amplitude spectrum area (AMSA) over a 3-s window preceding the shock. Linear mixed-effects modeling was used to determine whether instantaneous amplitude was associated with shock-specific return of organized rhythm (ROR) or return of spontaneous circulation (ROSC) independent of maximum amplitude or AMSA.Results: The 566 eligible patients received 1513 shocks, resulting in ROR of 62.0% (938/1513) and ROSC of 22.3% (337/1513). In unadjusted regression, an interquartile increase in instantaneous amplitude was associated with ROR (Odds ratio [OR] [95% confidence interval] = 1.27 [1.11-1.45]) and ROSC (OR = 1.27 [1.14-1.42]). However, instantaneous amplitude was not associated with ROR (OR = 1.13 [0.97-1.30]) after accounting for maximum amplitude, nor with ROR (OR = 1.00 [0.87-1.15]) or ROSC (OR = 1.05 [0.93-1.18]) after accounting for AMSA. By contrast, AMSA and maximum amplitude remained independently associated with ROR and ROSC.Conclusions: We did not observe an independent association between instantaneous amplitude and shock-specific outcomes. Efforts to time shock to the maximal amplitude of the VF waveform are unlikely to affect resuscitation outcome.",JOURNAL OF ELECTROCARDIOLOGY,2023,"Jaureguibeitia, X; Coult, J; Sashidhar, D; Blackwood, J; Kutz, JN; Kudenchuk, PJ; Rea, TD; Kwok, H",10.1016/j.jelectrocard.2023.04.002,,WOS:000983826200001,A
wos,WoS-queryA1.ris,JOUR,Survivors' quality of life after cardiopulmonary resuscitation: an integrative review of the literature,"Background: The incidence of cardiac arrest and cardiopulmonary resuscitation continues to increase worldwide largely due to greater awareness of the symptoms of cardiac events and increased attention to cardiopulmonary resuscitation training in the community. Globally, predicted survival rates after cardiopulmonary resuscitation have remained at 10% for decades and although patient outcome remains unpredictable, there is a positive trend in life expectancy. For a resuscitation attempt to be classed as successful, not only survival but also quality of life has to be evaluated.",SCANDINAVIAN JOURNAL OF CARING SCIENCES,2017,"Haydon, G; van der Riet, P; Maguire, J",10.1111/scs.12323,,WOS:000394988700002,A
wos,WoS-queryA1.ris,JOUR,Long- and short-term outcomes following coronary artery bypass grafting in patients with and without chronic kidney disease,Background. Improved understanding of the incidence and risk factors for operative complications and long-term mortality following coronary artery bypass grafting (CABG) is needed to better define the optimal role for CABG in patients with chronic kidney disease (CKD).,NEPHROLOGY DIALYSIS TRANSPLANTATION,2010,"Charytan, DM; Yang, SS; McGurk, S; Rawn, J",10.1093/ndt/gfq328,,WOS:000283683900031,A
wos,WoS-queryA1.ris,JOUR,Coronary Angiography After Cardiac Arrest Without ST Segment Elevation: One-Year Outcomes of the COACT Randomized Clinical Trial,"ImportanceIschemic heart disease is a common cause of cardiac arrest. However, randomized data on long-term clinical outcomes of immediate coronary angiography and percutaneous coronary intervention (PCI) in patients successfully resuscitated from cardiac arrest in the absence of ST segment elevation myocardial infarction (STEMI) are lacking. ObjectiveTo determine whether immediate coronary angiography improves clinical outcomes at 1 year in patients after cardiac arrest without signs of STEMI, compared with a delayed coronary angiography strategy. Design, Setting, and ParticipantsA prespecified analysis of a multicenter, open-label, randomized clinical trial evaluated 552 patients who were enrolled in 19 Dutch centers between January 8, 2015, and July 17, 2018. The study included patients who experienced out-of-hospital cardiac arrest with a shockable rhythm who were successfully resuscitated without signs of STEMI. Follow-up was performed at 1 year. Data were analyzed, using the intention-to-treat principle, between August 29 and October 10, 2019. InterventionsImmediate coronary angiography and PCI if indicated or coronary angiography and PCI if indicated, delayed until after neurologic recovery. Main Outcomes and MeasuresSurvival, myocardial infarction, revascularization, implantable cardiac defibrillator shock, quality of life, hospitalization for heart failure, and the composite of death or myocardial infarction or revascularization after 1 year. ResultsAt 1 year, data on 522 of 552 patients (94.6%) were available for analysis. Of these patients, 413 were men (79.1%); mean (SD) age was 65.4 (12.3) years. A total of 162 of 264 patients (61.4%) in the immediate angiography group and 165 of 258 patients (64.0%) in the delayed angiography group were alive (odds ratio, 0.90; 95% CI, 0.63-1.28). The composite end point of death, myocardial infarction, or repeated revascularization since the index hospitalization was met in 112 patients (42.9%) in the immediate group and 104 patients (40.6%) in the delayed group (odds ratio, 1.10; 95% CI, 0.77-1.56). No significant differences between the groups were observed for the other outcomes at 1-year follow-up. For example, the rate of ICD shocks was 20.4% in the immediate group and 16.2% in the delayed group (odds ratio, 1.32; 95% CI, 0.66-2.64). Conclusions and RelevanceIn this trial of patients successfully resuscitated after out-of-hospital cardiac arrest and without signs of STEMI, a strategy of immediate angiography was not found to be superior to a strategy of delayed angiography with respect to clinical outcomes at 1 year. Coronary angiography in this patient group can therefore be delayed until after neurologic recovery without affecting outcomes.",JAMA CARDIOLOGY,2020,"Lemkes, JS; Janssens, GN; van der Hoeven, NW; Jewbali, LSD; Dubois, EA; Meuwissen, MM; Rijpstra, TA; Bosker, HA; Blans, MJ; Bleeker, GB; Baak, RR; Vlachojannis, GJ; Eikemans, BJW; van der Harst, P; van der Horst, ICC; Voskuil, M; van der Heijden, JJ; Beishuizen, A; Stoel, M; Camaro, C; van der Hoeven, H; Henriques, JP; Vlaar, APJ; Vink, MA; van den Bogaard, B; Heestermans, TACM; de Ruijter, W; Delnoij, TSR; Crijns, HJGM; Jessurun, GAJ; Oemrawsingh, PV; Gosselink, MTM; Plomp, K; Magro, M; Elbers, PWG; Spoormans, EM; van de Ven, PM; Oudemans-van Straaten, HM; van Royen, N",10.1001/jamacardio.2020.3670,,WOS:000604742700002,A
wos,WoS-queryA1.ris,JOUR,Management of Out-of-Hospital Cardiac Arrest Complicating Acute Coronary Syndromes,"Purpose of the Review Out-of-hospital cardiac arrest (OHCA) complicating acute coronary syndromes (ACS) continues to carry a high rate of morbidity and mortality despite significant advances in EMS and interventional cardiology services. In this review, we discuss an evidence-based approach to the initial care and management of patients with OHCA complicating ACS from the pre-hospital response and initial resuscitation strategy, to advanced therapies such as coronary angiography, targeted-temperature management, neuro-prognostication, and care of the post-arrest patient. Recent Findings Early recognition of cardiac arrest and prompt initiation of bystander CPR are the most important factors associated with improved survival. A comprehensive and coordinated approach to in-hospital management, including PCI, targeted temperature management, critical care, and hemodynamic support represents a significant critical link in the chain of survival. OHCA complicated by ACS continues to be one of the most challenging disease states facing healthcare practitioners and maintains a high mortality rate despite substantial advancements in healthcare delivery. A comprehensive approach to in-hospital management and further exploration of novel interventions, including ECMO, may yield opportunities to optimize care and improve outcomes for cardiac arrest patients.",CURRENT CARDIOLOGY REPORTS,2019,"Bell, SM; Kovach, C; Kataruka, A; Brown, J; Hira, RS",10.1007/s11886-019-1249-y,,WOS:000501800900006,A
wos,WoS-queryA1.ris,JOUR,Neurologic Outcomes in a Two-Center Cohort of Neonatal and Pediatric Patients Supported on Extracorporeal Membrane Oxygenation,"Contemporary studies of long-term outcomes in children supported on extracorporeal membrane oxygenation (ECMO) in the United States are limited. We enrolled 99 ECMO patients between July 2010 and June 2015 in a two-center prospective observational study that included neurologic and neuropsychologic evaluation at 6 and 12 months, using standardized outcome measures. Pre-ECMO, 20 (20%) had a pre-existing neurologic diagnosis, 40 (40%) had cardiac arrest, and 10 of 47 (21%) children with neuroimaging had acute abnormal findings. Of 50 children eligible for follow-up at 6 or 12 months, 40 (80%) returned for at least one visit. At the follow-up visit of longest interval from ECMO, the median Vineland Adaptive Behavior Scales-II (VABS-II) score was 91 (interquartile range [IQR], 81-98), the median Pediatric Stroke Outcome Measure (PSOM) score was 1 (IQR, 0-2), and the median Mullen Scales of Early Learning composite score was 85 (IQR, 72-96). Presence of new neuroimaging abnormalities during ECMO or within 6 weeks post-ECMO was associated with VABS-II score <85 or death within 12 months after ECMO. The Pediatric Cerebral Performance Category at hospital discharge showed a strong relationship with unfavorable VABS-II and PSOM scores at 6 or 12 months after ECMO. In this study, we report a higher prevalence of pre-ECMO neurologic conditions than previously described. In survivors to hospital discharge, median scores for adaptive behavior and cognitive, neurologic, and quality of life assessments were all below the general population means, but most deficits would be considered minor within each of the domains tested.",ASAIO JOURNAL,2020,"Bembea, MM; Felling, RJ; Caprarola, SD; Ng, DK; Tekes, A; Boyle, K; Yiu, A; Rizkalla, N; Schwartz, J; Everett, AD; Salorio, C",10.1097/MAT.0000000000000933,,WOS:000509521900019,A
wos,WoS-queryA1.ris,JOUR,Therapeutic Efficacy of Craniocerebral Hypothermia Helmet Versus Arctic Sun Surface Cooling System in Post-Cardiac Arrest Syndrome: A Prospective Comparative Study,"Therapeutic hypothermia is a critical intervention in post-cardiac arrest care, yet the optimal cooling method remains debatable. This prospective, single-center study compared the efficacy of a novel craniocerebral hypothermia helmet with the Arctic Sun 5000 surface cooling system in post-cardiac arrest patients. Thirty-four comatose survivors of cardiac arrest were randomized to receive either craniocerebral hypothermia (n = 17) or peripheral surface cooling (n = 17). Target temperature management (32-34 degrees C) was initiated within 30-120 minutes of return of spontaneous circulation and maintained for 36-48 hours. Craniocerebral hypothermia demonstrated significantly faster cooling initiation (32.9 +/- 13.5 vs. 238 +/- 25.7 minutes, p < 0.001) compared with peripheral cooling, while both methods achieved similar target temperature maintenance. The craniocerebral group showed better preservation of renal function and electrolyte stability, with significantly lower increases in serum creatinine and urea levels (p < 0.001). Hospital stays were notably shorter in the craniocerebral group (13 +/- 7 vs. 24.29 +/- 31 days, p < 0.001). While both methods achieved comparable survival rates, the craniocerebral group exhibited a lower incidence of seizures (17.6% vs. 66.6%) and improved neurological outcomes based on Cerebral Performance Category scores though not reaching statistical significance. These findings suggest that craniocerebral hypothermia offers advantages in terms of rapid cooling initiation, physiological stability, and reduced hospital stay, representing a promising alternative for targeted temperature management in post-cardiac arrest care. The enhanced practicality and comparable efficacy of this approach warrant further investigation through larger multicenter trials.",THERAPEUTIC HYPOTHERMIA AND TEMPERATURE MANAGEMENT,2025,"Nadir, A; Sari, M",10.1089/ther.2025.0006,,WOS:001444294400001,A
wos,WoS-queryA1.ris,JOUR,Extended survival and re-hospitalisation among paediatric patients requiring extracorporeal membrane oxygenation for primary cardiac dysfunction,"Background: Although survival to hospital discharge among children requiring extracorporeal membrane oxygenation support for medical and surgical cardio-circulatory failure has been reported in international registries, extended survival and re-hospitalisation rates have not been well described in the literature. Material and methods: This is a single-institution, retrospective review of all paediatric patients receiving extracorporeal membrane oxygenation for primary cardiac dysfunction over a 5-year period. Results: A total of 74 extracorporeal membrane oxygenation runs in 68 patients were identified, with a median follow-up of 5.4 years from hospital discharge. Overall, 66% of patients were decannulated alive and 25 patients (37%) survived to discharge. There were three late deaths at 5 months, 20 months, and 6.8 years from discharge. Of the hospital survivors, 88% required re-hospitalisation, with 63% of re-admissions for cardiac indications. The median number of hospitalisations per patient per year was 0.62, with the first re-admission occurring at a mean time of 9 months after discharge from the index hospitalisation. In all, 38% of patients required further cardiac surgery. Conclusions: Extended survival rates for paediatric hospital survivors of cardiac extracorporeal membrane oxygenation support for medical and post-surgical indications are encouraging. However, re-hospitalisation within the first year following hospital discharge is common, and many patients require further cardiac surgery. Although re-admission hospital mortality is low, longer-term follow-up of quality-of-life indicators is required.",CARDIOLOGY IN THE YOUNG,2013,"Erwin, N; Zuk, J; Kaufman, J; Pan, ZX; Carpenter, E; Mitchell, MB; da Cruz, EM",10.1017/S1047951112000777,,WOS:000318623000013,A
wos,WoS-queryA1.ris,JOUR,"European Registry of Cardiac Arrest - Study-THREE (EuReCa THREE) - An international, prospective, multi-centre, three-month survey of epidemiology, treatment and outcome of patients with out-of- hospital cardiac arrest in Europe - The study protocol","Background: The aim of the European Registry of Cardiac Arrest (EuReCa) network is to provide high quality evidence on epidemiology of out-of -hospital cardiac arrest (OHCA) in Europe by supporting and developing cardiac arrest registries and performing European-wide studies. To date, the EuReCa ONE and EuReCa TWO studies have involved around 28 countries, with population covered increasing from the first to the second study. The aim of the EuReCa THREE study is to build on previous work and to support the promotion of quality data collection on OHCA throughout Europe. Methods/design: EuReCa THREE will be the third prospective cohort study on epidemiology of OHCA and will involve around 30 European coun-tries. The study will be conducted between 1st September and 30th November 2022. Data will be collected on cardiac arrest cases attended, resus-citation attempted, patient and cardiac arrest event characteristics and outcomes (including return of spontaneous circulation, status on hospital arrival and discharge). A particular focus for EuReCa THREE will be to describe key time intervals in OHCA management; time from call to EMS arrival on scene, time from cardiac arrest to start CPR, time from EMS arrival to delivery of patient to hospital. EuReCa THREE was registered with the German Registry of Clinical Trials Registration Number: DRKS00028591 searchable via WHO meta -registry (https://apps.who.int/trialsearch/). Discussion: The EuReCa THREE study will increase our knowledge on longitudinal OHCA epidemiology and provide new knowledge on crucial time intervals in OHCA management in Europe. However, the primary aim of building a network to support quality data on OHCA, remains the central tenant of the EuReCa project.",RESUSCITATION PLUS,2022,"Wnent, J; Masterson, S; Maurer, H; Tjelmeland, I; Herlitz, J; Ortiz, FR; Kurbach, E; Bossaert, L; Perkins, G; Gräsner, JT",10.1016/j.resplu.2022.100314,,WOS:000933558900001,A
wos,WoS-queryA1.ris,JOUR,Mechanical Circulatory Support Following Out-of-Hospital Cardiac Arrest: Insights From the National Cardiogenic Shock Initiative,"Background: Evidence is limited regarding the role of mechanical circulatory support (MCS) in patients with acute coronary syndromes (ACS) complicated by cardiogenic shock (CGS). In particular, the role of MCS in patients with out-of-hospital cardiac arrest (OHCA) is unknown.",CARDIOVASCULAR REVASCULARIZATION MEDICINE,2021,"Goldsweig, AM; Tak, HJ; Alraies, MC; Park, J; Smith, C; Baker, J; Lin, L; Patel, N; O'Neill, WW; Basir, MB",10.1016/j.carrev.2020.12.021,,WOS:000709277900014,A
wos,WoS-queryA1.ris,JOUR,Life-threatening massive pulmonary embolism rescued by venoarterialextracorporeal membrane oxygenation,"Background: Despite quick implementation of reperfusion therapies, a few patients with high-risk, acute, massive, pulmonary embolism (PE) remain highly hemodynamically unstable. Others have absolute contraindication to receive reperfusion therapies. Venoarterial-extracorporeal membrane oxygenation (VA-ECMO) might lower their right ventricular overload, improve hemodynamic status, and restore tissue oxygenation.",CRITICAL CARE,2017,"Corsi, F; Lebreton, G; Bréchot, N; Hekimian, G; Nieszkowska, A; Trouillet, JL; Luyt, CE; Leprince, P; Chastre, J; Combes, A; Schmidt, M",10.1186/s13054-017-1655-8,,WOS:000397414800001,A
wos,WoS-queryA1.ris,JOUR,Improving survival after cardiac arrest in Europe: The synergetic effect of rescue chain strategies,"Sudden cardiac arrest is a global problem and is considered the third leading cause of death in industrialized countries. Patient survival rates after out-of-hospital cardiac arrest (OHCA) vary significantly between countries and continents. In particular, the 2021 European Resuscitation Council (ERC) Resuscitation Guidelines place a special focus on the chain of survival of patients after OHCA. As a complex, interconnected approach, the focus is on: Raising awareness for cardiac arrest and lay resuscitation, school children's education in resuscitation ""KIDS SAVE LIVES"", first responder systems - technologies to engage the community, telephone-assisted resuscitation (telephone-CPR; T-CPR) by dispatchers, and cardiac arrest centers (CAC) for further treatment in specialized hospitals. The Systems Saving Lives approach is a comprehensive strategy that empha-sizes the interconnectedness of all links in the chain of survival following an OHCA, with a particular focus on the relationship between the community and emergency medical services (EMS). This system-level approach emphasizes the importance of the connection between all those involved in the chain of survival. It has a high potential to improve overall survival after OHCA. Therefore, it is recommended that these strategies be promoted and expanded in all countries.",RESUSCITATION PLUS,2024,"Horriar, L; Rott, N; Boettiger, BW",10.1016/j.resplu.2023.100533,,WOS:001144371100001,A
wos,WoS-queryA1.ris,JOUR,"Cost-effectiveness of extracorporeal cardiopulmonary resuscitation vs. conventional cardiopulmonary resuscitation in out-of-hospital cardiac arrest: a pre-planned, trial-based economic evaluation","Aims When out-of-hospital cardiac arrest (OHCA) becomes refractory, extracorporeal cardiopulmonary resuscitation (ECPR) is a potential option to restore circulation and improve the patient's outcome. However, ECPR requires specific materials and highly skilled personnel, and it is unclear whether increased survival and health-related quality of life (HRQOL) justify these costs.Methods and results This cost-effectiveness study was part of the INCEPTION study, a multi-centre, pragmatic randomized trial comparing hospital-based ECPR to conventional CPR (CCPR) in patients with refractory OHCA in 10 cardiosurgical centres in the Netherlands. We analysed healthcare costs in the first year and measured HRQOL using the EQ-5D-5L at 1, 3, 6, and 12 months. Incremental cost-effectiveness ratios (ICERs), cost-effectiveness planes, and acceptability curves were calculated. Sensitivity analyses were performed for per-protocol and as-treated subgroups as well as imputed productivity loss in deceased patients. In total, 132 patients were enrolled: 62 in the CCPR and 70 in the ECPR group. The difference in mean costs after 1 year was <euro>5109 (95% confidence interval -7264 to 15 764). Mean quality-adjusted life year (QALY) after 1 year was 0.15 in the ECPR group and 0.11 in the CCPR group, resulting in an ICER of <euro>121 643 per additional QALY gained. The acceptability curve shows that at a willingness-to-pay threshold of <euro>80.000, the probability of ECPR being cost-effective compared with CCPR is 36%. Sensitivity analysis showed increasing ICER in the per-protocol and as-treated groups and lower probabilities of acceptance.Conclusion Hospital-based ECPR in refractory OHCA has a low probability of being cost-effective in a trial-based economic evaluation.",EUROPEAN HEART JOURNAL-ACUTE CARDIOVASCULAR CARE,2024,"Delnoij, TSR; Suverein, MM; Essers, BAB; Hermanides, RC; Otterspoor, L; Kraemer, CVE; Vlaar, APJ; van der Heijden, JJ; Scholten, E; den Uil, C; Akin, S; de Metz, J; van der Horst, ICC; Maessen, JG; Lorusso, R; van de Poll, MCG",10.1093/ehjacc/zuae050,,WOS:001227384600001,A
wos,WoS-queryA1.ris,JOUR,Increment of C-peptide after glucagon injection determines the progressive nature of Japanese type 2 diabetes: A long-term follow-up study,"Type 2 diabetes (T2D) is characterized by a steady worsening of beta-cell dysfunction as the disease progresses. The objective of this study was to estimate the decline of insulin secretion in Japanese type 2 diabetic patients (T2D-patients) by glucagon injection over an observation period of more than 10 years. Thirty-three T2D-patients were followed for 10.4 +/- 1.4 years. Fasting C-peptide immunoreactivity (FCPR), the 6 min value of CPR after glucagon injection (6MCPR), and the increment of CPR (Delta CPR) were measured at baseline and follow-up. FCPR, 6MCPR, Delta CPR were significantly lower at follow-up than at baseline (p<0.05, p<0.005, and p<0.0005, respectively). The annual change of Delta CPR was significantly (p<0.05) greater than the annual change of FCPR (-0.062 +/- 0.076 ng/mL/year and -0.025 +/- 0.067 ng/mL/year, respectively). In contrast, CPR-index (an index of beta-cell function) and SUIT-index (secretory units of islets in transplantation) calculated based on fasting blood samples were unaltered. The annual changes of FCPR, 6MCPR, and Delta CPR were negatively correlated with the FCPR, 6MCPR, and Delta CPR values at baseline, respectively. Duration of diabetes, BMI, diabetic retinopathy, and secondary sulfonylurea failure at baseline were not correlated with the annual changes of FCPR, 6MCPR, and Delta CPR. In conclusion, our longitudinal observations suggest that beta-cell function progressively declines in Japanese T2D-patients. The annual declines of Delta CPR were more prominent than the annual declines of FCPR. Delta CPR after glucagon injection may be more useful for estimating individual longitudinal insulin secretion than fasting blood samples.",ENDOCRINE JOURNAL,2013,"Fukui, T; Oono, K; Hara, N; Yamamoto, T; Nagashima, M; Naito, H; Hirano, T",10.1507/endocrj.EJ12-0357,,WOS:000321727300003,A
