source_database,source_file,record_type,title,abstract,journal,year,authors,doi,pmid,accession_number,query_id
wos,WoS-queryA3.ris,JOUR,Perinatal risk factors and outcomes of pulmonary air leak in very-low-birth-weight preterm infants: A multicenter registry study in Taiwan,"Background Pulmonary air leak may cause serious complications and mortality in neonates, especially preterm infants. Its incidence and perinatal risk factors in preterm infants might differ from those in term infants. We investigated the incidence, perinatal risk factors and morbidities associated with pulmonary air leak in very-low-birth-weight (VLBW) preterm infants in Taiwan. Methods Data from 2011 to 2015 from the nationwide multihospital registry of the Taiwan Premature Infant Follow-up Network were analyzed. Preterm infants with pulmonary air leak, including pneumothorax and pneumomediastinum, were enrolled. Data on perinatal characteristics, the course of resuscitation in the delivery room, the management of respiratory distress syndrome (RDS), and the clinical outcomes of pulmonary air leak were collected and compared between VLBW preterm infants with and without pulmonary air leak. Results We included 5906 VLBW preterm infants with a mean gestational age of 28.6 +/- 3 weeks and mean birth weight of 1078 +/- 284 g. Of them, 379 neonates (6.4%) had pulmonary air leak, with 5.4% and 1% having isolated pneumothorax and isolated pneumomediastinum, respectively. Independent risk factors for pulmonary air leak in VLBW preterm infants were male sex, a 5-min Apgar score <7, and RDS treated with surfactant. VLBW preterm infants who had higher gestational age or received nasal continuous positive airway pressure (NCPAP) had a lower risk of pulmonary air leak. However, pulmonary air leak was associated with higher rates of severe retinopathy of prematurity, severe intraventricular hemorrhage, chronic lung disease, and mortality. Conclusions NCPAP appeared to protect against pulmonary air leak in VLBW preterm infants. Clinicians should be aware of the risk factors for pulmonary air leak in such infants and promptly initiate meticulous ventilation strategies as needed.",PEDIATRICS AND NEONATOLOGY,2025,"Wang, SH; Hung, YL; Shen, CM; Hsieh, WS",10.1016/j.pedneo.2024.05.006,,WOS:001522623600015,A
wos,WoS-queryA3.ris,JOUR,Management of Seat Belt-type Blunt Abdominal Aortic Trauma and Associated Injuries in Pediatric Patients,"Background: ""Seat belt-type""pediatric abdominal aortic trauma is uncommon but potentially lethal. During high speed motor vehicle collisions (MVCs), seat or lap belt restraints may concentrate forces in a band-like pattern across the abdomen, resulting in the triad of hollow viscus perforation, spine fracture, and aortoiliac injury. We report 4 cases of pediatric seat belt-type aortic trauma and review management strategies for the aortic disruption and the associated constellation of injuries.",ANNALS OF VASCULAR SURGERY,2020,"Jammeh, ML; Ohman, JW; Reed, NR; English, SJ; Jim, J; Geraghty, PJ; Louis, S",10.1016/j.avsg.2020.07.024,,WOS:000590445200004,A
wos,WoS-queryA3.ris,JOUR,Identifying potential three key targets gene for septic shock in children using bioinformatics and machine learning methods,"Background Septic shock in children is an infectious disease caused by low immunity, and its mortality is very high. Early prediction of the risk of death in children with septic shock is helpful for clinicians to judge the severity of the disease, take active treatment measures, and improve the adverse outcomes of patients. However, the mechanism of death from sepsis in children remains unclear. This study aims to use bioinformatics and machine learning algorithms to identify key genes and pathways associated with fatal sepsis in children, and provide theoretical basis for rational drug use in follow-up TCM treatment.Methods Gene expression profiles were obtained from the GEO database (GSE4607) for 15 blank patients and 14 children with sepsis death. Differentially expressed genes (DEGs) were enriched by GO and KEGG pathways. Construct and visualize protein-protein interaction (PPI) networks to identify candidate genes responsible for fatal sepsis in children. Three kinds of machine learning models were established, and the candidate genes were screened by intersection to obtain the core genes with diagnostic value. ROC curve was drawn for core genes to clarify the diagnostic value of genetic markers.Results Analysis of differences in the preprocessed dataset identified 83 genes, including 78 up-regulated genes and 5 down-regulated genes. 17 candidate genes were screened by protein interaction network analysis. Three machine learning algorithms LASSO, random forest (RF), and support vector machine recursive feature elimination (SVM-RFE) were used to finally screen out three core genes: CD163, MCEMP1 and RETN. CD163, MCEMP1 and RETN may jointly regulate complement and coagulation cascades, toll like receptor signaling pathway, graft versus host disease, type I diabetes mellitus.Conclusion In this study, three core genes (CD163, MCEMP1 and RETN) that lead to sepsis death in children were screened out, providing a new understanding of the lethal mechanism of sepsis in children and a promising new therapeutic approach.",FRONTIERS IN IMMUNOLOGY,2025,"Guo, W; Chen, H; Wang, F; Chi, YJ; Zhang, W; Wang, S; Chen, KZ; Chen, H",10.3389/fimmu.2025.1586584,,WOS:001520202100001,A
wos,WoS-queryA3.ris,JOUR,A video-supported nurse-led advance care planning on end-of-life decision-making among frail older patients: Protocol for a randomized controlled trial,"Aim To examine the effect of a video-supported nurse-led advance care planning to frail geriatric patients on end-of-life decision-making outcomes in patients and their carers. Design This is a double-blinded randomized controlled trial with parallel arms. Methods The protocol was approved by the Institutional Review Board of the participating hospital on 1 August 2018. Frail elders and their carer if any are enrolled during hospitalization, and undergo randomization after discharged. The intervention group receives a 2-week video-supported nurse-led advance care planning programme (N = 149) while the control group receives a 2-week health education program at home (N = 149). Follow-up surveys via telephone at 1 and 6 months measure outcomes regarding end-of-life decision-making from both the patients and the carers. Conclusion Advance care planning discussion is to understand patient's values, preferences and treatment for care on their anticipation of future deterioration. Treatment options for end-of-life care may not be well-received especially elders because in the discussion process, technical medical terms are presented in an abstract, hypothetical way that are hard to understand. The present study aims to evaluate the effect of a nurse-led advance care planning supplementing with a video showing end-of-life treatment options to promote end-of-life care decision-making among frail geriatric patients. Impact The results will help identify effective elements of advance care planning and inform the development of an evidence?based structured advance care planning intervention in response to the need for quality end-of-life care. Trial registration Chinese Clinical Trial Registry ChiCTR-IOR-17012341",JOURNAL OF ADVANCED NURSING,2019,"Leung, DYP; Chan, HYL; Yau, SZM; Chiu, PKC; Tang, FWK; Kwan, JSK",10.1111/jan.13959,,WOS:000468046100022,A
wos,WoS-queryA3.ris,JOUR,"Characteristics, in-hospital management, and complications of acute myocardial infarction in northern and Central Vietnam",Introduction: Contemporary data on the epidemiology of acute myocardial infarction (AMI) in Vietnam are extremely limited.,INTERNATIONAL JOURNAL OF CARDIOLOGY,2022,"Nguyen, HL; Bui, QT; Tran, H; Hoang, M; Le, TT; Ha, DA; Nguyen, V; Nguyen, ND; Tran, HH; Goldberg, RJ",10.1016/j.ijcard.2022.06.044,,WOS:000850452700031,A
wos,WoS-queryA3.ris,JOUR,Self-efficacy in pediatric resuscitation: Implications for education and performance,"Objective. This article examines the relevance of self-efficacy-a cognitive process indicating people's confidence in their ability to effect a given behavior-to training and performance of pediatric resuscitation. The case is made that self-efficacy is likely to influence the development of and real-time access to cognitive, affective, psychomotor, and social aspects of resuscitation proficiency.",PEDIATRICS,1996,"Maibach, EW; Schieber, RA; Carroll, MFB",,,WOS:A1996TQ42400017,A
wos,WoS-queryA3.ris,JOUR,Analysis of outcomes and prognostic factor in acute type A aortic dissection complicated with preoperative shock: A single-center study,"Background<br /> Acute type A aortic dissection (ATAAD) is a critical cardiovascular emergency that requires prompt surgical intervention for preserving life, particularly in patients with critical preoperative status. This retrospective study aimed to investigate the clinical features, early and late outcomes, and prognostic factors in patients undergoing aortic repair surgery for ATAAD complicated with preoperative shock. Methods<br /> Between April 2007 and July 2020, 694 consecutive patients underwent emergency ATAAD repair at our institution, including 162 (23.3%) presenting with preoperative shock (systolic blood pressure <90 mm Hg), who were classified into the survivor (n = 125) and non-survivor (n = 37) groups according to whether they survived to hospital discharge. The clinical demographics, surgical information, and postoperative complications were compared. Five-year survival and freedom from reoperation rates of survivors were analyzed using the Kaplan-Meier actuarial method. Multivariate logistic regression analysis was used to identify independent risk factors for in-hospital mortality. Results<br /> The in-hospital surgical mortality rate in patients with ATAAD and shock was 22.8%. The non-survivor group showed higher rates of preoperative cardiopulmonary resuscitation, acute myocardial infarction, and cerebral infarction, and was associated with longer cardiopulmonary bypass time, higher rates of total arch replacement and intraoperative extracorporeal membrane oxygenation implementation. The non-survivor group had higher blood transfusion volumes and rates of malperfusion-related complications. Multivariate analysis revealed that preoperative cardiopulmonary resuscitation, prolonged cardiopulmonary bypass time, and total arch replacement were risk factors for in-hospital mortality. For patients who survived to discharge, the 5-year cumulative survival and freedom from aortic reoperation rates were 75.6% (95% confidence interval, 67.6%-83.6%) and 82.6% (95% confidence interval, 74.2%-91.1%), respectively. Conclusions<br /> Preoperative shock in ATAAD is associated with a high risk of in-hospital mortality, particularly in patients who undergo cardiopulmonary resuscitation and complex aortic repair procedures with extended cardiopulmonary bypass. However, late outcomes are acceptable for patients who were stabilized through surgical treatment and survived to discharge.",PLOS ONE,2024,"Lin, CY; Kao, MC; Lee, HF; Wu, MY; Tseng, CN",10.1371/journal.pone.0302669,,WOS:001214105000029,A
wos,WoS-queryA3.ris,JOUR,"Diverse perspectives on death, disability, and quality of life: an exploratory study of racial differences in periviable decision-making","Objective To qualitatively explore perceptions of pain/suffering, disability, and coping by race among pregnant women facing the threat of a periviable delivery (22 0/7-24 6/7 weeks). Study design Interviews were conducted in-hospital prior to delivery. Transcripts were coded verbatim and responses were stratified by race (white vs non-white). Conventional content analysis was conducted using NVivo 12. Results We recruited 30 women (50% white, 50% non-white). Most women expressed love and acceptance of their babies and described pain as a ""means to an end."" Non-white women focused almost exclusively on immediate survival and perseverance, while white women expressed concerns about quality of life beyond the NICU. The majority of non-white women were unable to recall any discussions with their doctors about their baby's comfort, pain, or suffering. Conclusions These findings may suggest that culturally tailored approaches to counseling and decision-support may be beneficial for patients from marginalized or minoritized groups.",JOURNAL OF PERINATOLOGY,2021,"Edmonds, BT; Hoffman, SM; Laitano, T; Jeffries, E; Jager, S; Kavanaugh, K",10.1038/s41372-020-0739-5,,WOS:000551748100001,A
wos,WoS-queryA3.ris,JOUR,Make vital signs great again - A call for action,"Vital signs are the simplest, cheapest and probably the most important information gathered on patients in hospital. In this narrative review we present a large amount of evidence that vital signs are currently little valued, not regularly or accurately recorded, and frequently not acted on appropriately. It is probable that few hospitals would keep their accreditation with regulatory bodies if they collected and acted on their laboratory results in the same way that they collect and act on vital signs. Professional societies and regulatory bodies need to address this issue: if vital signs were more accurately and frequently measured, and acted on promptly and appropriately hospital care would be safer, better and cheaper. (C) 2017 European Federation of Internal Medicine. Published by Elsevier B.V. All rights reserved.",EUROPEAN JOURNAL OF INTERNAL MEDICINE,2017,"Kellett, J; Sebat, F",10.1016/j.ejim.2017.09.018,,WOS:000417094900005,A
wos,WoS-queryA3.ris,JOUR,Family presence during invasive procedures and resuscitations in the emergency department: A critical review and suggestions for future research,"Study objective: We examine the literature relating to family presence in the emergency department, with a specific emphasis on parental experiences and presence during invasive procedures and family presence during cardiopulmonary resuscitation and resuscitation.",ANNALS OF EMERGENCY MEDICINE,2002,"Boudreaux, ED; Francis, JL; Loyacano, T",10.1067/mem.2002.124899,,WOS:000177170700009,A
wos,WoS-queryA3.ris,JOUR,ICD: a qualitative study of patient experience the first year after implantation,Background. The experiences of how patients live with an implantable cardioverter defibrillator are still poorly understood. Only a few qualitative studies have investigated this phenomenon. This paper was undertaken as part of a larger project to evaluate quality of life and psychological well-being in those survivors of cardiac arrest who have received an implantable cardioverter defibrillator.,JOURNAL OF CLINICAL NURSING,2004,"Kamphuis, HCM; Verhoeven, NWJM; de Leeuw, R; Derksen, R; Hauer, RNW; Winnubst, JAM",10.1111/j.1365-2702.2004.01021.x,,WOS:000224922100012,A
wos,WoS-queryA3.ris,JOUR,Temporary Mechanical Circulatory Support in Cardiogenic Shock due to ST-Elevation Myocardial Infarction: Analysis of the National Readmissions Database,"Despite advances in temporary mechanical circulatory support (TMCS), in-hospital mortality and morbidity related to cardiogenic shock due to ST elevation myocardial infarction (CS-STEMI) are highly prevalent. We identified admissions with CS-STEMI between 2016 and 2019 from the National Readmission Database (NRD). Among 80 997 patients with CS-STEMI, we identified 42,139 without TMCS, while the remaining received various types of TMCS (Extra corporeal membrane oxygenation [ECMO] alone: n = 753; Intra-aortic balloon pump [IABP] alone: n = 27 556; Impella alone: n = 9055; ECMO with IABP or Impella: n = 1494). 30-day readmission rates did not differ among groups, whereas 90-day readmissions were higher among those with combined ECMO and IABP or Impella support (P = .027). In-hospital mortality and complications including hemodialysis, transfusion, and stroke were the highest in the Impella and combined ECMO and IABP/Impella groups. Heart failure was the most common cause of readmission. Multivariable logistic regression revealed female gender, diabetes, prior myocardial infarction, heart failure, chronic kidney, and peripheral artery disease as risk factors for 90-day readmissions. Our study unveiled several important factors associated with readmission and mortality related to TMCS in CS-STEMI. Approaches to identify and prevent readmissions by addressing these factors may lead to lower morbidity, healthcare cost related to readmission, and improved quality of life.",ANGIOLOGY,2023,"Briasoulis, A; Kampaktsis, P; Emfietzoglou, M; Kuno, T; Van den Eynde, J; Ntalianis, A; Duque, ER; Malik, AH",10.1177/00033197221091641,,WOS:000786596100001,A
wos,WoS-queryA3.ris,JOUR,Rapid non-invasive external cooling to induce mild therapeutic hypothermia in adult human-sized swine,Aim of the study: Mild therapeutic hypothermia is a promising new therapy for patients resuscitated from cardiac arrest. Early and fast induction of hypothermia seems to be crucial for best results. The aim of the study was to investigate the feasibility and safety of a new surface cooling method using cold metal plates.,RESUSCITATION,2008,"Bayegan, K; Janata, A; Frossard, M; Holzer, M; Sterz, F; Losert, UM; Laggner, AN; Behringer, W",10.1016/j.resuscitation.2007.07.006,,WOS:000253738300022,A
wos,WoS-queryA3.ris,JOUR,Cognitive sequelae of hypoxic-ischemic brain injury: A review,"Despite improvements in the pre-hospital and critical care management of persons with hypoxic-ischemic brain injury (HI-BI) and the conditions with which it is associated, acute and chronic cognitive impairments remain problems for many survivors of such injuries. Disorders of consciousness, attention, speed of processing, and memory impairments, and executive dysfunction are among the most prominent and common disturbances of cognition after HI-BI. Acute interventions, including therapeutic hypothermia, may improve global outcomes after HI-BI, but their specific effects on post-hypoxic cognitive impairments remain uncertain. Additionally, treatments for cognitive impairments after HI-BI are underdeveloped and are generally arrived at by analogy to the treatment of such problems arising from other neurological conditions, especially traumatic brain injury. In the service of offering a practical approach to the evaluation and care of persons with cognitive impairments after HI-BI, the most common types of post-hypoxic cognitive impairments are reviewed. Cognitive outcomes after HI-BI are discussed and suggestions for the nonpharmacologic and pharmacologic neurorehabilitation of these problems are offered.",NEUROREHABILITATION,2010,"Anderson, CA; Arciniegas, DB",10.3233/NRE-2010-0535,,WOS:000275059000006,A
wos,WoS-queryA3.ris,JOUR,Depression and anxiety as predictors of 2-year cardiac events in patients with stable coronary artery disease,Context: Anxiety and depression are associated with mechanisms that promote atherosclerosis. Most recent studies of emotional disturbances in coronary artery disease (CAD) have focused on depression only.,ARCHIVES OF GENERAL PSYCHIATRY,2008,"Frasure-Smith, N; Lespérance, F",10.1001/archgenpsychiatry.2007.4,,WOS:000252176400009,A
wos,WoS-queryA3.ris,JOUR,Acute Liver Failure During Early Pregnancy-Case Report and Review of Literature,"Background/Objectives: This article presents the case of a 31-year-old primigravida who experienced acute liver failure in the 23rd week of pregnancy, along with a review of the literature on this rare condition during pregnancy. The purpose of this publication is to highlight the diagnostic and therapeutic challenges associated with acute liver failure in pregnant women. Methods: The patient presented with jaundice, pruritus, and dark-colored urine. Laboratory tests revealed a significant increase in aminotransferase, bilirubin, and bile acid levels, suggesting liver problems; however, due to the patient's rapidly deteriorating condition and test results, autoimmune hepatitis was considered. Viral infections and other causes of liver damage were excluded. No clear diagnosis was established. The patient was administered ursodeoxycholic acid and due to her worsening condition, a cesarean section was performed at 23 weeks of gestation. After delivery, the patient's condition improved, although she did experience cardiac arrest during hospitalization. The patient was discharged with a diagnosis of acute liver failure in the course of an overlap syndrome of autoimmune hepatitis and primary cholangitis or intrahepatic cholestasis of pregnancy. No abnormalities were noted during a follow-up visit 6 weeks after delivery. Despite a detailed case analysis, a final diagnosis was not established, which complicates planning for future pregnancies. Discussion: Several liver conditions can occur during pregnancy, including intrahepatic cholestasis of pregnancy, primary biliary cholangitis, and autoimmune hepatitis. Diagnosing these conditions can be challenging due to overlapping symptoms and metabolic and immunological adaptations during pregnancy that can affect the course of liver diseases. Rapid intervention is crucial to protect the health of both the mother and the fetus. Conclusions: In summary, this article aims to increase awareness of the complexities surrounding acute liver failure during pregnancy, highlighting the diagnostic challenges and importance of prompt medical intervention for the well-being of both the mother and the child. This paper aims to provide a comprehensive overview of the complexities surrounding acute liver failure during pregnancy, aiming to improve the understanding, diagnosis, and management of this condition.",JOURNAL OF CLINICAL MEDICINE,2025,"Paulina, B; Kuczkowska, J; Areshchanka, Y; Banach, W; Rzepka, J; Kudlinski, B; Rzepka, R",10.3390/jcm14062028,,WOS:001453265100001,A
wos,WoS-queryA3.ris,JOUR,Exploring national and international experiences with community first responder models: protocol for a scoping review,"Introduction Timely arrival of emergency medical services (EMS) is pivotal for effective prehospital care, and efforts by EMS leaders and policymakers to reduce response times, especially in cardiac arrests responsible for 70%-80% of coronary heart disease-related deaths, underscore the global urgency. With approximately 55 out-of-hospital cardiac arrests per 100 000 people annually, survival rates hinge on timely cardiopulmonary resuscitation, emphasising its initiation within a 4-6 min window. Trauma, causing 6 million deaths and nearly 40 million injuries a year, further underscores the need for prompt prehospital care. Acknowledging these challenges, health systems have incorporated community first responder (CFR) models, where trained community members provide initial aid, aiming to bridge the crucial gap until professional help arrives. This scoping review intends to explore the experiences of various countries with CFR models, including their conceptual and theoretical frameworks, recognising CFR as a critical solution for reducing response times in prehospital emergency care. Methods and analysis Arksey and O'Malley's approach will be followed in this scoping review. Our protocol was drafted using the Preferred Reporting Items for Systematic Reviews and Meta-Analyses Protocols extension for Scoping Reviews. The study objective is to comprehensively understand and map current knowledge about CFR model characteristics and identify effective components and indicators. The review will encompass available articles indexed in PubMed, Scopus and Web of Science without restrictions on date of publication. Additional searches will explore grey literature on Google Scholar and reliable websites in the field of EMS. Articles published in languages other than English and those inaccessible in full text will not be considered for inclusion. Ethics and dissemination Since the study data are accessible from publicly accessible secondary sources, no ethical approval is necessary. Peer-reviewed publications will be used to report the study findings.",BMJ OPEN,2024,"Naboureh, A; Farrokhi, M; Saatchi, M; Ahmadi, S; Layeghi, F; Khankeh, H",10.1136/bmjopen-2024-085071,,WOS:001318642200001,A
wos,WoS-queryA3.ris,JOUR,A case report of a brain herniation secondary to cryptococcal meningitis with elevated intracranial pressure in a patient with Human Immunodeficiency Virus/Acquired immunodeficiency syndrome (HIV/AIDS),"Background: Cryptococcal meningitis is a major opportunistic infection in individuals with HIV. The worldwide annual incidence is estimated to be approximately one million cases per year, with the most significant burden in sub-Saharan Africa. HIV-associated cryptococcal meningitis continues to have a high mortality rate despite widespread availability and use of HAART. Case: 36-year-old male with a past medical history of AIDS and a CD4 count of 35 cells/mm3 presented with altered mental status initially thought to be related to using crystalline methamphetamine as reported by EMS. However, a lumbar puncture performed in the emergency department showed elevated CSF opening pressure of 29 cmH2O and positive CSF and serum cryptococcal antigen. The patient was admitted and commenced treatment according to the current IDSA guideline but continued to have waxing and waning mental status. On the fourth day of admission, he complained of headache, had a witnessed seizure, and was taken emergently for a CT scan of the brain, which was negative for any acute intracranial process, but suffered a cardiac arrest before it could be done. He was intubated and transferred to the intensive care unit. CT brain follow-up showed anoxic encephalopathy, development of marked cerebral edema, and complete effacement of the basilar cisterns, suggestive of downward transtentorial herniation; he continued to deteriorate and expired on the seventh day of admission.Objectives:1. Describe a case of brain death secondary to increased intracranial pressure due to cryptococcal meningitis in a patient with HIV/AIDS.2. Explain the mechanisms of elevation in intracranial pressure in patients with cryptococcal meningitis.3. Discuss the options for managing elevated intracranial pressure in patients with cryptococcal meningitis.4. Create awareness in the medical community about the importance of prompt and efficient management of increased intracranial pressure in patients with cryptococcal meningitis.Conclusion: This case highlights the importance of aggressive management of elevated intracranial pressure in cryptococcal meningitis. It reiterates the need for more data regarding the optimal timing and frequency of therapeutic lumbar puncture and the use of temporary lumbar drainage catheters and ventriculostomy to manage this potentially fatal complication.",IDCASES,2022,"Guevara, N; Akande, A; Chang, MF; Atallah, J; Epstein, C",10.1016/j.idcr.2022.e01554,,WOS:000831070700014,A
wos,WoS-queryA3.ris,JOUR,Oximetry-guided reoxygenation improves neurological outcome after experimental cardiac arrest,"Background and Purpose - Current guidelines suggest that cardiac arrest (CA) survivors should be ventilated with 100% O-2 after resuscitation. Breathing 100% O-2 may worsen neurological outcome after experimental CA. This study tested the hypothesis that graded reoxygenation, with oximetry guidance, can safely reduce FiO(2) after resuscitation, avoiding hypoxia while promoting neurological recovery.",STROKE,2006,"Balan, IS; Fiskum, G; Hazelton, J; Cotto-Cumba, C; Rosenthal, RE",10.1161/01.STR.0000248455.73785.b1,,WOS:000243411500036,A
wos,WoS-queryA3.ris,JOUR,PLASMA RESUSCITATION IMPROVED SURVIVAL IN A CECAL LIGATION AND PUNCTURE RAT MODEL OF SEPSIS,"Background: The paradigm shift from crystalloid to plasma resuscitation of traumatic hemorrhagic shock has improved patient outcomes due in part to plasma-mediated reversal of catecholamine and inflammation-induced endothelial injury, decreasing vascular permeability and attenuating organ injury. Since sepsis induces a similar endothelial injury as seen in hemorrhage, we hypothesized that plasma resuscitation would increase 48-h survival in a rat sepsis model. Methods: Adult male Sprague-Dawley rats (375-425 g) were subjected to 35% cecal ligation and puncture (CLP) (t = 0 h). Twenty-two hours post-CLP and prior to resuscitation (t = 22 h), animals were randomized to resuscitation with normal saline (NS, 10 cc/kg/h) or pooled rat fresh frozen plasma (FFP, 3.33 cc/kg/h). Resuscitation under general anesthesia proceeded for the next 6 h (t = 22 h to t = 28 h); lactate was checked every 2 h, and fluid volumes were titrated based on lactate clearance. Blood samples were obtained before (t = 22 h) and after resuscitation (t = 28 h), and at death or study conclusion. Lung specimens were obtained for calculation of wet-to-dry weight ratio. Fisher exact test was used to analyze the primary outcome of 48-h survival. ANOVA with repeated measureswas used to analyze the effect of FFP versus NS resuscitation on blood gas, electrolytes, blood urea nitrogen (BUN), creatinine, interleukin (IL)-6, IL-10, catecholamines, and syndecan-1 (marker for endothelial injury). A two-tailed alpha level of < 0.05 was used for all statistical tests. Results: Thirty-three animals were studied: 14 FFP, 14 NS, and 5 sham. Post-CLP but preresuscitation (t = 22 h) variables between FFP and NS animals were similar and significantly deranged compared with sham animals. FFP significantly increased 48-h survival compared to NS (n = 8 [57%] vs n = 2 [14%]), attenuated the post-resuscitation (t = 28 h) levels of epinephrine (mean 2.2 vs 7.0 ng/mL), norepinephrine, (3.8 vs 8.9 ng/mL), IL-6 (3.8 vs 18.7 ng/mL), and syndecan-1 (21.8 vs 31.0 ng/mL) (all P < 0.05), improved the post-resuscitation PO2 to FiO(2) ratio (353 vs 151), and reduced the pulmonary wet-to-dry weight ratio (5.28 vs 5.94) (all P < 0.05). Conclusion: Compared to crystalloid, plasma resuscitation increased 48-h survival in a rat sepsis model, improved pulmonary function and decreased pulmonary edema, and attenuated markers for inflammation, endothelial injury, and catecholamines.",SHOCK,2018,"Chang, R; Holcomb, JB; Johansson, PI; Pati, S; Schreiber, MA; Wade, CE",10.1097/SHK.0000000000000918,,WOS:000429307300009,A
wos,WoS-queryA3.ris,JOUR,COMPOSITE OUTCOMES OF CHRONICALLY CRITICALLY ILL PATIENTS 4 MONTHS AFTER HOSPITAL DISCHARGE,"Background Data on likely postdischarge outcomes are important for decision making about chronically critically ill patients. It seems reasonable to categorize outcomes into ""better"" or overall desirable states and ""worse"" or generally undesirable states. Survival, being at home, and being cognitively intact are commonly identified as important to quality of life and thus may be combined to describe composite outcome states. Objective To categorize postdischarge outcome states of chronically critically ill patients and identify predictors of better and worse states.",AMERICAN JOURNAL OF CRITICAL CARE,2009,"Daly, BJ; Douglas, SL; Gordon, NH; Kelley, CG; O'Toole, E; Montenegro, H; Higgins, P",10.4037/ajcc2009580,,WOS:000269481700015,A
wos,WoS-queryA3.ris,JOUR,Temporal and Spatial Profile of Brain Diffusion- Weighted MRI After Cardiac Arrest,Background and Purpose-Diffusion-weighted magnetic resonance imaging of the brain is a promising technique to help predict functional outcome in comatose survivors of cardiac arrest. We aimed to evaluate prospectively the temporal-spatial profile of brain apparent diffusion coefficient changes in comatose survivors during the first 8 days after cardiac arrest.,STROKE,2010,"Mlynash, M; Campbell, DM; Leproust, EM; Fischbein, NJ; Bammer, R; Eyngorn, I; Hsia, AW; Moseley, M; Wijman, CAC",10.1161/STROKEAHA.110.582452,,WOS:000280330700015,A
wos,WoS-queryA3.ris,JOUR,Translation from animal studies of novel pharmacological therapies to clinical trials in cardiac arrest: A systematic review,Background: There is a lack of new promising therapies to improve the dismal outcomes from cardiac arrest. The objectives of this study were: (1) To identify novel pharmacological therapies investigated in experimental animal studies and (2) to identify pharmacological therapies translated from experimental animal studies to clinical trials.,RESUSCITATION,2021,"Lind, PC; Johannsen, CM; Vammen, L; Magnussen, A; Andersen, LW; Granfeldt, A",10.1016/j.resuscitation.2020.10.028,,WOS:000608110100044,A
wos,WoS-queryA3.ris,JOUR,Ion shift index as a promising prognostic indicator in adult patients resuscitated from cardiac arrest,"Background: Several studies reported that disturbances in cellular ion homeostasis occur following ischaemia, the magnitude of which was proportional to illness severity. The changes in serum electrolyte levels following ischaemia were minor compared with the changes in ion concentrations in the extracellular fluid. To amplify the serum electrolyte changes, we devised a new index (ion shift index), which could be calculated using commonly measured serum electrolyte levels, and explored its prognostic value in adult cardiac arrest patients.",RESUSCITATION,2019,"Lee, HY; Jung, YH; Jeung, KW; Lee, BK; Youn, CS; Mamadjonov, N; Kim, JW; Heo, T; Min, YI",10.1016/j.resuscitation.2019.02.020,,WOS:000461593400016,A
wos,WoS-queryA3.ris,JOUR,Guideline-based and restricted fluid resuscitation strategy in sepsis patients with heart failure: A systematic review and meta-analysis,Objectives: To examine whether a fluid resuscitation strategy based on guidelines (at least 30 mL/kg IV crystalloids) vs. a restrictive approach with <30 mL/kg within three hours affects in-hospital mortality in patients with sepsis and a history of heart failure (HF).,AMERICAN JOURNAL OF EMERGENCY MEDICINE,2023,"Zadeh, AV; Wong, AL; Crawford, AC; Collado, E; Larned, JM",10.1016/j.ajem.2023.08.006,,WOS:001064490200001,A
wos,WoS-queryA3.ris,JOUR,MEASURING QUALITY-OF-LIFE IN PATIENTS WITH MYOCARDIAL-INFARCTION OR STROKE - A FEASIBILITY STUDY OF 4 QUESTIONNAIRES IN THE NETHERLANDS,"Objective - To test in patients with a history of myocardial infarction or stroke the feasibility of four quality of life measurements - the Nottingham health profile (NHP), the heart patients psychological questionnaire (HPPQ), the sickness impact profile (SIP), and the hospital anxiety and depression scale (HAD).",JOURNAL OF EPIDEMIOLOGY AND COMMUNITY HEALTH,1995,"VISSER, MC; KOUDSTAAL, PJ; ERDMAN, RAM; DECKERS, JW; PASSCHIER, J; VANGIJN, J; GROBBEE, DE",10.1136/jech.49.5.513,,WOS:A1995RX44600012,A
