source_database,source_file,record_type,title,abstract,journal,year,authors,doi,pmid,accession_number,query_id
wos,WoS-queryA4.ris,JOUR,Society for Maternal-Fetal Medicine Consult Series #67: Maternal sepsis,"Maternal sepsis is a significant cause of maternal morbidity and mortality, and is a potentially preventable cause of maternal death. This Consult aims to summarize what is known about sepsis and provide guidance for the management of sepsis during pregnancy and the postpartum period. Most studies cited are from the nonpregnant population, but where available, pregnancy data are included.",AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY,2023,"Shields, AD; Plante, LA; Pacheco, LD; Louis, JM",10.1016/j.ajog.2023.05.019,,WOS:001068485600001,A
wos,WoS-queryA4.ris,JOUR,Characterization of critically ill adult burn patients admitted to a Brazilian intensive care unit,"Introduction: To characterize the evolution of clinical and physiological variables in severe adult burn patients admitted to a Brazilian burn ICU, we hypothesized that characteristics of survivors are different from non-survivors after ICU admission.",BURNS,2014,"de Campos, EV; Park, M; Gomez, DS; Ferreira, MC; Azevedo, LCP",10.1016/j.burns.2014.03.022,,WOS:000345364400051,A
wos,WoS-queryA4.ris,JOUR,CAROTID AND VERTEBRAL ARTERY INJURY IN SURVIVORS OF ATLANTOOCCIPITAL DISLOCATION - CASE-REPORTS AND LITERATURE-REVIEW,"Atlanto-occipital dislocation (AOD) usually results in immediate death from transection of the upper cervical spinal cord near the spinomedullary junction.  However, over the last several decades increasing numbers of AOD survivors have been identified.  Although many of these patients initially demonstrate profound neurologic deficits, a number who survive have regained most or all neurologic functions, indicating that they did not suffer mechanical disruption of the spinal cord at the time of AOD.  In the survivors, a growing body of evidence indicates that many of the initial neurologic deficits are related to vascular injury to the carotid or vertebral arteries and their branches.  We recently encountered three AOD survivors with no evidence of mechanical injury to the spinal cord in which angiography demonstrated vascular injury to the internal carotid artery in the form of vasospasm in one case and to the vertebral arteries in the forms of focal stenosis at the site of dural penetration, focal stenosis and distal vasospasm, and focal stenosis with distal intimal flap and dissection in one case each.  Autopsy after one of three died after cardiac arrest demonstrated diffuse infarction of the cerebrum, cerebellum, midbrain, brainstem, and upper cervical spinal cord without evidence of mechanical laceration or transection of the spinal cord.  Recovery of neurologic function in two cases following prompt immobilization and angiography suggests that neurologic deficits secondary to vascular injury are potentially reversible.",JOURNAL OF TRAUMA-INJURY INFECTION AND CRITICAL CARE,1991,"LEE, C; WOODRING, JH; WALSH, JW",10.1097/00005373-199103000-00017,,WOS:A1991FD24600016,A
wos,WoS-queryA4.ris,JOUR,Development and Assessment of an Interpretable Machine Learning Triage Tool for Estimating Mortality After Emergency Admissions,This cohort study examines the performance of an interpretable machine learning triage tool in estimating mortality in individuals admitted to the hospital from the emergency department.,JAMA NETWORK OPEN,2021,"Xie, F; Ong, MEH; Liew, JNMH; Tan, KBK; Ho, AFW; Nadarajan, GD; Low, LL; Kwan, YH; Goldstein, BA; Matchar, DB; Chakraborty, B; Liu, N",10.1001/jamanetworkopen.2021.18467,,WOS:000689731500001,A
wos,WoS-queryA4.ris,JOUR,Bowel perforation secondary to illegally induced abortion: a tertiary hospital experience in Tanzania,"Background: Bowel perforation though rarely reported is a serious complication of induced abortion, which is often performed illegally by persons without any medical training in developing countries. A sudden increase in the number of patients in our centre in recent years prompted the authors to analyze this problem. The study was conducted to describe our own experiences in the surgical management of these patients.",WORLD JOURNAL OF EMERGENCY SURGERY,2012,"Mabula, JB; Chalya, PL; Mchembe, MD; Kihunrwa, A; Massinde, A; Chandika, AB; Gilyoma, JM",10.1186/1749-7922-7-29,,WOS:000313716100001,A
wos,WoS-queryA4.ris,JOUR,"OUTCOME AND PREDICTORS OF OUTCOME IN PEDIATRIC SUBMERSION VICTIMS RECEIVING PREHOSPITAL CARE IN KING-COUNTY, WASHINGTON","Predictors of outcome in pediatric submersion victims treated by Seattle and King County''s prehospital emergency services were studied. Victims less than 20 years old were identified from hospital admissions and paramedic and medical examiners'' reports. The proportion of fatal or severe outcomes in patients were compared with various risk factors. Of 135 patients, 45 died and 5 had severe neurologic impairment. A subset of 38 victims found in cardiopulmonary arrest had a 32% survival rate, with  67% of survivors unimpaired or only mildly impaired. The two risk factors that occurred most commonly in victims who died or were severely impaired were submersion duration greater than 9 minutes (28 patients) and cardiopulmonary resuscitation duration longer than 25 minutes (20 patients). Both factors were ascertained in the prehospital phase of care. Submersion duration was associated with a steadily increasing risk of severe or fatal outcomes: 10% risk (7/67) for 0 to 5 minutes, 56% risk  (5/9) for 6 to 9 minutes, 88% risk (21/25) for 10 to 25 minutes, 100% risk (4/4) for >25 minutes. None of 20 children receiving >25 minutes of cardiopulmonary resuscitation escaped death or severe neurologic impairment. Our rates for saving all victims, particularly victims in cardiopulmonary arrest, are considerably higher than has been reported before for children. Prompt prehospital advanced cardiac life support is the most effective means of medical intervention for the pediatric  submersion victim. Prehospital information provided the most valuable predictors of outcome.",PEDIATRICS,1990,"QUAN, L; WENTZ, KR; GORE, EJ; COPASS, MK",,,WOS:A1990EA80800015,A
wos,WoS-queryA4.ris,JOUR,Comparative Effectiveness of Less vs. More Frequent Hydrocortisone Dosing in Septic Shock,"OBJECTIVES:Guidelines recommend hydrocortisone as an adjunctive treatment in septic shock, but the optimal dosing regimen is unknown. A national shortage of hydrocortisone in 2023 prompted a change in institutional practice for hydrocortisone administration from 50 mg every 6 hours to 100 mg every 12 hours in an effort to reduce waste and conserve vials, creating an opportunity to evaluate the comparative effectiveness of these two regimens. The primary efficacy outcome was time to shock resolution, and secondary outcomes evaluated in this study were mortality, renal replacement therapy (RRT), medication costs, and maximum vasopressor dose attained.DESIGN:Single-center, retrospective cohort study.SETTING:ICUs in a quaternary academic medical center.PATIENTS:Adult patients admitted to an ICU with septic shock, defined by mean arterial pressure less than 65 mm Hg despite adequate fluid resuscitation and need for vasopressor infusion, who were treated with hydrocortisone for shock between October 24, 2022, and October 12, 2023.INTERVENTIONS:Treatment with hydrocortisone 50 mg every 6 hours or 100 mg every 12 hours.MEASUREMENTS AND MAIN RESULTS:One hundred thirty-eight patients were included in this retrospective chart review from October 24, 2022, to October 12, 2023. Data for 61 patients in the 50 mg every 6 hours group and 77 patients in the 100 mg every 12 hours group were collected and analyzed. In adjusted competing risk models, hydrocortisone regimen was not associated with differences in time to shock resolution (sub-hazard ratio [sub-HR] 0.95 [95% CI, 0.59-1.54]), ICU mortality (sub-HR 1.59; 95% CI, 0.89-2.84), in-hospital mortality (1.35; 95% CI, 0.81-2.26), or time to RRT (sub-HR 1.01; 95% CI, 0.45-2.31). In addition, the hydrocortisone dose regimen was not associated with differences in maximum vasopressor dose attained (mean difference in norepinephrine equivalent, 0.16 mu g/kg/min; 95% CI, -0.26 to 0.58 mu g/kg/min). The less frequent dosing resulted in cost savings of $446.10 (95% CI, 253.95-638.25) per patient treated with the more intensive but less frequent hydrocortisone dosing regimen.CONCLUSIONS:A less frequent hydrocortisone dosing regimen was not associated with differences in time to shock resolution. Studies of the comparative effectiveness of different corticosteroid dosing regimens for septic shock are needed.",CRITICAL CARE EXPLORATIONS,2025,"Hao, A; Wu, TD; Collins, K; Guffey, D; Kessinger, R; Vallabh, M; Omranian, A",10.1097/CCE.0000000000001316,,WOS:001571082600001,A
wos,WoS-queryA4.ris,JOUR,Improving Sepsis Outcomes in the Era of Pay-for-Performance and Electronic Quality Measures: A Joint IDSA/ACEP/PIDS/SHEA/SHM/SIDP Position Paper,"The Centers for Medicare & Medicaid Services (CMS) introduced the Severe Sepsis/Septic Shock Management Bundle (SEP-1) as a pay-for-reporting measure in 2015 and is now planning to make it a pay-for-performance measure by incorporating it into the Hospital Value-Based Purchasing Program. This joint IDSA/ACEP/PIDS/SHEA/SHM/SIPD position paper highlights concerns with this change. Multiple studies indicate that SEP-1 implementation was associated with increased broad-spectrum antibiotic use, lactate measurements, and aggressive fluid resuscitation for patients with suspected sepsis but not with decreased mortality rates. Increased focus on SEP-1 risks further diverting attention and resources from more effective measures and comprehensive sepsis care. We recommend retiring SEP-1 rather than using it in a payment model and shifting instead to new sepsis metrics that focus on patient outcomes. CMS is developing a community-onset sepsis 30-day mortality electronic clinical quality measure (eCQM) that is an important step in this direction. The eCQM preliminarily identifies sepsis using systemic inflammatory response syndrome (SIRS) criteria, antibiotic administrations or diagnosis codes for infection or sepsis, and clinical indicators of acute organ dysfunction. We support the eCQM but recommend removing SIRS criteria and diagnosis codes to streamline implementation, decrease variability between hospitals, maintain vigilance for patients with sepsis but without SIRS, and avoid promoting antibiotic use in uninfected patients with SIRS. We further advocate for CMS to harmonize the eCQM with the Centers for Disease Control and Prevention's (CDC) Adult Sepsis Event surveillance metric to promote unity in federal measures, decrease reporting burden for hospitals, and facilitate shared prevention initiatives. These steps will result in a more robust measure that will encourage hospitals to pay more attention to the full breadth of sepsis care, stimulate new innovations in diagnosis and treatment, and ultimately bring us closer to our shared goal of improving outcomes for patients.",CLINICAL INFECTIOUS DISEASES,2024,"Rhee, C; Strich, JR; Chiotos, K; Classen, DC; Cosgrove, SE; Greeno, R; Heil, EL; Kadri, SS; Kalil, AC; Gilbert, DN; Masur, H; Septimus, EJ; Sweeney, DA; Terry, A; Winslow, DL; Yealy, DM; Klompas, M",10.1093/cid/ciad447,,WOS:001083114400001,A
wos,WoS-queryA4.ris,JOUR,Antiseptics for burns,Background,COCHRANE DATABASE OF SYSTEMATIC REVIEWS,2017,"Norman, G; Christie, J; Liu, ZM; Westby, MJ; Jefferies, JM; Hudson, T; Edwards, J; Mohapatra, DP; Hassan, IA; Dumville, JC",10.1002/14651858.CD011821.pub2,,WOS:000406831100025,A
wos,WoS-queryA4.ris,JOUR,Hypothermia for refractory status epilepticus,"Introduction Status epilepticus (SE) can be refractory to conventional anticonvulsants, requiring anesthetic doses of medications to suppress seizures. This approach carries significant morbidity, is associated with a high fatality rate, and may not always control SE. Hypothermia has been shown to suppress epileptiform activity experimentally, but has not previously been used as a primary modality to control SE in humans.",NEUROCRITICAL CARE,2008,"Corry, JJ; Dhar, R; Murphy, T; Diringer, MN",10.1007/s12028-008-9092-9,,WOS:000259441300005,A
wos,WoS-queryA4.ris,JOUR,Bereavement-Related Needs and Their Relation to Mental Health Symptoms Among Adults Bereaved by Suicide and Fatal Overdose,"Despite the high prevalence of suicide and fatal overdose, and the morbidity associated with these forms of bereavement, little is known about the loss-related needs of adults bereaved by these two causes, including whether survivors' needs differ from those losing significant persons to other forms of sudden death and how these needs may relate to psychiatric symptomatology. Using a newly validated measure (the Sudden Bereavement Needs Inventory) and an online survey design, the purpose of this study was to examine the needs of adults (N = 403) who have experienced the suicide or fatal overdose of a close other within the past five years, to compare these needs with those of individuals bereaved by a sudden natural death, and to explore how the importance of specific need categories relates to psychiatric symptomatology. Results showed great overlap between adults bereaved by suicide and fatal overdose across all bereavement need categories, with notable differences between these two groups and those bereaved by a sudden-natural loss (e.g., cardiac arrest). Further, among the suicide and overdose bereaved, the self-rated importance of specific need categories accounted for much of the variation in symptoms of prolonged grief, posttraumatic stress, and depression, with relational needs and meaning-based needs emerging as most strongly related to psychiatric symptoms. Study results may suggest the importance of addressing specific needs in therapy among overdose and suicide bereaved individuals to promote adaptive outcomes.",JOURNAL OF LOSS & TRAUMA,2025,"Bottomley, JS; Smigelsky, MA; Campbell, KW; Neimeyer, RA; Rheingold, AA",10.1080/15325024.2024.2357776,,WOS:001247661600001,A
wos,WoS-queryA4.ris,JOUR,Ischemia - Reperfusion injury: A roadmap to precision therapies,"Ischemia-reperfusion (I/R) injury is prevalent in the medical field and significantly limits the therapeutic outcomes of various ischemic diseases, adversely affecting patient prognosis. The pathogenesis of I/R injury is highly complex, involving intricate interactions among oxidative stress, inflammatory responses, mitochondrial dysfunction, and multiple cell death pathways. Once the mitochondrial respiratory chain is impaired, it triggers oxidative stress responses, leading to the excessive production of reactive oxygen species (ROS). Excessive ROS not only directly damage cells but also activate inflammatory responses and initiate multiple cell death signalling pathways, such as necroptosis, pyroptosis, and ferroptosis, thereby exacerbating tissue damage. Moreover, the clinical manifestations of I/R injury vary significantly across different organs, such as the heart, brain, kidneys, liver, and lungs, and are further influenced by patients' underlying conditions, posing challenges for clinical diagnosis and treatment. Therefore, constructing a comprehensive assessment system based on individual patient characteristics (such as genetic polymorphisms and comorbidities) to accurately predict the risk of I/R injury is particularly important. Currently, there are diverse strategies for the prevention and treatment of I/R injury, but translating basic research into clinical application remains challenging. Developing personalized treatment plans tailored to different cell types holds promise for overcoming existing therapeutic bottlenecks, significantly improving patient outcomes, and providing new directions for addressing the challenges of I/R injury.",MOLECULAR ASPECTS OF MEDICINE,2025,"Li, W; Liao, Y; Chen, J; Kang, WC; Wang, XT; Zhai, XZ; Xue, Y; Zhang, WZQ; Xia, YY; Cui, DR",10.1016/j.mam.2025.101382,,WOS:001530371400001,A
wos,WoS-queryA4.ris,JOUR,The Massive Transfusion Score as a decision aid for resuscitation: Learning when to turn the massive transfusion protocol on and off,BACKGROUND Previous work proposed a Massive Transfusion Score (MTS) calculated from values obtained in the emergency department to predict likelihood of massive transfusion (MT). We hypothesized the MTS could be used at Hour 6 to differentiate who continues to require balanced resuscitation in Hours 7 to 24 and to predict death at 28 days.,JOURNAL OF TRAUMA AND ACUTE CARE SURGERY,2016,"Callcut, RA; Cripps, MW; Nelson, MF; Conroy, AS; Robinson, BBR; Cohen, MJ",10.1097/TA.0000000000000914,,WOS:000371571900021,A
wos,WoS-queryA4.ris,JOUR,Cardiac Resynchronization Therapy for Mild Heart Failure. The Time Has Come,"Current guidelines recommend cardiac resynchronization therapy (CRT), previously known as biventricular pacing, in patients with left ventricular (LV) systolic dysfunction (ejection fraction [EF] <= 35%), QRS prolongation (>= 120 ms), and New York Heart Association (NYHA) class III or IV heart failure (HF). These recommendations come after multiple prospective, randomized trials demonstrated the benefits of CRT in advanced HF that included > 6000 subjects. These initial trials targeted secondary prevention in the highest-risk cohorts, which was similar to the development of many other cardiovascular therapies. Such examples include implantable cardioverter-defibrillator (ICD) therapy initially used only for cardiac arrest survivors or lipid lowering therapy restricted to use after myocardial infarction. Today a majority of patients receive these therapies as primary prevention. Thus, it is logical and not surprising that a therapy as successful as CRT would be evaluated in subjects with mild HF. Two such 1, studies were published recently: the Resynchronization Reverses Remodeling in Systolic Left Ventricular Dysfunction (REVERSE) study and the Multicenter Automatic Defibrillator Implantation Trial With Cardiac Resynchronization Therapy (MADIT-CRT).",REVISTA PORTUGUESA DE CARDIOLOGIA,2011,"Reis, AH",,,WOS:000311922600012,A
wos,WoS-queryA4.ris,JOUR,J-wave syndromes. From cell to bedside,"The J wave, a deflection that follows the QRS complex of the surface electrocardiogram, is usually partially buried in the R wave in humans, appearing as a J-point elevation. An early repolarization (ER) pattern characterized by J-point elevation, slurring of the terminal part of the QRS, and ST-segment elevation has long been recognized and considered to be totally benign. Recent studies have presented evidence demonstrating that an ER pattern in inferior leads or inferolateral leads is associated with increased risk for life-threatening arrhythmias, named early repolarization syndrome. Early repolarization syndrome and Brugada syndrome share similar electrocardiographic characteristics, clinical outcomes, risk factors, as well as a common arrhythmic platform related to amplification of I-to-mediated J waves. Although Brugada syndrome and early repolarization syndrome differ with respect to the magnitude and lead location of abnormal J wave manifestation, they can be considered to represent a continuous spectrum of phenotypic expression, termed J-wave syndromes. Early repolarization syndrome has been proposed to be divided into 3 subtypes: type 1, displaying an ER pattern predominantly in the lateral precordial leads, is prevalent among healthy male athletes and rarely seen in ventricular fibrillation survivors; type 2, displaying an ER pattern predominantly in the inferior or inferolateral leads, is associated with a higher level of risk; whereas type 3, displaying an ER pattern globally in the inferior, lateral, and right precordial leads, is associated with the highest level of risk for development of malignant arrhythmias and is often associated with ventricular fibrillation storms. (C) 2011 Elsevier Inc. All rights reserved.",JOURNAL OF ELECTROCARDIOLOGY,2011,"Antzelevitch, C; Yan, GX",10.1016/j.jelectrocard.2011.07.026,,WOS:000296660500010,A
wos,WoS-queryA4.ris,JOUR,Hypothermia for acute ischemic stroke: Not just another neuroprotectant,"Background: Based on empirical experience, hypothermia has long been known to be a potent putative neuroprotectant. Recent insights into the mechanisms of cerebral ischemia and reperfusion suggest reasons why hypothermia may be an ideal modality for extending the time window for thrombolytic stroke therapy.",NEUROLOGIST,2003,"Hammer, MD; Krieger, DW",10.1097/01.nrl.0000094628.29312.2b,,WOS:000186875700002,A
wos,WoS-queryA4.ris,JOUR,BLUNT TRAUMATIC CARDIAC RUPTURE - A 5-YEAR EXPERIENCE,"Blunt traumatic cardiac rupture is associated with a high rate of mortality. A review of the computerized trauma registry (1983 to 1988) identified 32 patients with this injury (ages 19 to 65 years; mean age, 39.5 years; 21 men and 11 women). Twenty-one patients (65.6%) were injured in vehicular crashes, 3 (9.4%) in pedestrian accidents, 3 (9.4%) in motorcycle accidents; 3 (9.4%) sustained crush injury; 1 (3.1%) was injured by a fall; and 1 (3.1%) was kicked in the chest by a horse. Anatomic  injuries included right atrial rupture (13 [40.6%]), left atrial rupture (8 [25%]), right ventricular rupture (10 [31.3%]), left ventricular rupture (4 [12.5%]), and rupture of two cardiac chambers (3 [9.4%]). Diagnosis was made by thoracotomy in all 20 patients presenting in cardiac arrest. In the remaining 12 patients, the diagnosis was established in seven by emergency left anterolateral thoracotomy and in five by subxyphoid pericardial window. Seven of these 12 patients (58.3%) had clinical cardiac tamponade and significant upper torso cyanosis. The mean Injury Severity Score (ISS), Trauma Score (TS), and Glasgow Coma Scale (GCS) score were 33.8, 13.2, and 14.3, respectively, among survivors and 51.5, 8.3, and 7.0 for nonsurvivors. The overall mortality rate was 81.3% (26 of 32 patients), the only survivors being those presenting with vital signs (6 of 12 patients [50%]). All patients with rupture of two cardiac chambers or with ventricular rupture died. The mortality  rate from myocardial rupture is very high. Rapid prehospital transportation, a high index of suspicion, and prompt surgical intervention contribute to survival in these patients.",ANNALS OF SURGERY,1990,"BRATHWAITE, CEM; RODRIGUEZ, A; TURNEY, SZ; DUNHAM, CM; COWLEY, RA",10.1097/00000658-199012000-00008,,WOS:A1990EN33200008,A
wos,WoS-queryA4.ris,JOUR,"Multimodal approaches supporting the diagnosis, prognosis and investigation of neural correlates of disorders of consciousness: A systematic review","The limits of the standard, behaviour-based clinical assessment of patients with disorders of consciousness (DoC) prompted the employment of functional neuroimaging, neurometabolic, neurophysiological and neurostimulation techniques, to detect brain-based covert markers of awareness. However, uni-modal approaches, consisting in employing just one of those techniques, are usually not sufficient to provide an exhaustive exploration of the neural underpinnings of residual awareness. This systematic review aimed at collecting the evidence from studies employing a multimodal approach, that is, combining more instruments to complement DoC diagnosis, prognosis and better investigating their neural correlates. Following the PRISMA guidelines, records from PubMed, EMBASE and Scopus were screened to select peer-review original articles in which a multi-modal approach was used for the assessment of adult patients with a diagnosis of DoC. Ninety-two observational studies and 32 case reports or case series met the inclusion criteria. Results highlighted a diagnostic and prognostic advantage of multi-modal approaches that involve electroencephalography-based (EEG-based) measurements together with neuroimaging or neurometabolic data or with neurostimulation. Multimodal assessment deepened the knowledge on the neural networks underlying consciousness, by showing correlations between the integrity of the default mode network and the different clinical diagnosis of DoC. However, except for studies using transcranial magnetic stimulation combined with electroencephalography, the integration of more than one technique in most of the cases occurs without an a priori-designed multi-modal diagnostic approach. Our review supports the feasibility and underlines the advantages of a multimodal approach for the diagnosis, prognosis and for the investigation of neural correlates of DoCs.",EUROPEAN JOURNAL OF NEUROSCIENCE,2024,"Gallucci, A; Varoli, E; Del Mauro, L; Hassan, G; Rovida, M; Comanducci, A; Casarotto, S; Lo Re, V; Lauro, LJR",10.1111/ejn.16149,,WOS:001129021400001,A
wos,WoS-queryA4.ris,JOUR,Prognostic Value of Brain Diffusion-Weighted Imaging after Cardiac Arrest,"Objective: Outcome prediction is challenging in comatose postcardiac arrest survivors. We assessed the Feasibility and prognostic utility of brain diffusion-weighted magnetic resonance imaging, (DWI) during the First week.",ANNALS OF NEUROLOGY,2009,"Wijman, CAC; Mlynash, M; Caulfield, AF; Hsia, AW; Eyngorn, I; Bammer, R; Fischbein, N; Albers, GW; Moseley, M",10.1002/ana.21632,,WOS:000265656200008,A
wos,WoS-queryA4.ris,JOUR,Early repolarization is associated with symptoms in patients with type 1 and type 2 long QT syndrome,BACKGROUND Early repolarization (ER) is associated with an increased risk for death from cardiac causes. Recent evidence supports ER's role as a modifier and/or predictor of risk in many cardiac conditions.,HEART RHYTHM,2014,"Laksman, ZWM; Gula, LJ; Saklani, P; Cassagneau, R; Steinberg, C; Conacher, S; Yee, R; Skanes, A; Leong-Sit, P; Manlucu, J; Klein, GJ; Krahn, AD",10.1016/j.hrthm.2014.05.027,,WOS:000341484500028,A
wos,WoS-queryA4.ris,JOUR,Substitution of artificial colloids for fresh frozen plasma in pediatric cardiopulmonary bypass surgery,"BackgroundIn many centers, fresh frozen plasma is generally used as the main component of pump prime in pediatric cardiopulmonary bypass. However, many factors have resulted in stringent control of plasma transfusion and prompted the study of safe and efficient substitutes.",PEDIATRIC ANESTHESIA,2018,"Wang, T; Wang, XY; Liu, JP; Zou, LH; Wang, JT; Zhao, MX; Cui, YL",10.1111/pan.13473,,WOS:000446839900012,A
wos,WoS-queryA4.ris,JOUR,Lactate clearance as a prognostic marker of mortality in severely ill febrile children in East Africa,"Background: Hyperlactataemia (HL) is a biomarker of disease severity that predicts mortality in patients with sepsis and malaria. Lactate clearance (LC) during resuscitation has been shown to be a prognostic factor of survival in critically ill adults, but little data exist for African children living in malaria-endemic areas.",BMC MEDICINE,2018,"Aramburo, A; Todd, J; George, EC; Kiguli, S; Olupot-Olupot, P; Opoka, RO; Engoru, C; Akech, SO; Nyeko, R; Mtove, G; Gibb, DM; Babiker, AG; Maitland, K",10.1186/s12916-018-1014-x,,WOS:000427134400001,A
wos,WoS-queryA4.ris,JOUR,Emergency department thoracotomy: Survival of the least expected,"Although emergency department thoracotomy (EDT) is often considered a controversial ""last chance"" method of resuscitation, we hypothesized that EDT performed in a busy urban Level I trauma center has significant salvage rates despite the absence of traditional survival predictors. A retrospective review revealed that 180 patients underwent EDT after traumatic arrest for penetrating injury between 2000 and 2005. All were deemed nonsalvageable by other resuscitation methods. Injury mechanism and location, signs of life (SOLs), initial cardiac rhythm, and presence of vital signs were analyzed. In total, 23 patients survived hospitalization neurologically intact. Compared to nonsurvivors, survivors more often suffered multiple stab wounds (21.7% vs. 1.9%, p = 0.001), presented with field (95.7% vs. 72.6%, p = 0.016) and ED (87.0% vs. 60.5%, p = 0.014) SOLs, had sustainable cardiac rhythms (sinus tachycardia, 43.5% vs. 10.2%, p = 0.001; normal sinus rhythm, 17.4% vs. 4.5%, p = 0.037), and had measurable vital signs (65.2% vs. 25.5%; p = 0.001). However, only 3 of 23 (13.0%) survivors had all survival predictors, and one survivor had none. Frequent predictors in survivors were field SOLs (95.7%), ED SOLs (87.0%), salvageable initial cardiac rhythms (78.3%), and obtainable vital signs (65.2%). Stabbing mechanism (30.4%) and cardiac injury location (30.4%) were least common. Had a strict policy of EDT performance based solely on the presence of survival predictors been followed and EDT withheld, several patients who ultimately survived would have died. Our study suggests that EDT is a technique that should be utilized for patients with critical penetrating injuries even in the absence of many traditional survival predictors.",WORLD JOURNAL OF SURGERY,2008,"Seamon, MJ; Fisher, CA; Gaughan, JP; Kulp, H; Dempsey, DT; Goldberg, AJ",10.1007/s00268-007-9392-9,,WOS:000253996000017,A
wos,WoS-queryA4.ris,JOUR,The challenges of prompt identification and resuscitation in children with acute fulminant myocarditis: case series and review of the literature,Aim:,JOURNAL OF PAEDIATRICS AND CHILD HEALTH,2010,"Ramachandra, G; Shields, L; Brown, K; Ramnarayan, P",10.1111/j.1440-1754.2010.01799.x,,WOS:000283168100007,A
wos,WoS-queryA4.ris,JOUR,Early medical care and trauma management in mass casualties from major explosive accidents: a retrospective analysis and recommendations,"Objective This study aims to analyze the clinical characteristics and treatment outcomes of mass casualties resulting from major explosive accidents and to identify the shortcomings in the management of such casualties during sudden explosive events.Methods A retrospective analysis was conducted on data from a gas explosion at a cafeteria in a district of Southwest China. Key treatment measures, including injury assessments, early triage, timing of surgeries, hospital stay duration, and complications, were systematically collected and analyzed.Results The explosion resulted in 16 fatalities at the scene and 10 survivors, all of whom received prompt triage, classification, transportation, and effective treatment. Among the survivors, two were male and eight were female, aged 26-50 years, with an average age of 39 years. The on-site mortality rate was 61.5%. Among the survivors, one patient with severe traumatic brain injury died 11 days post-incident despite medical intervention, while another was rehospitalized due to the recurrence of a pre-existing chronic condition. Three patients experienced varying degrees of hearing loss upon discharge, with one also reporting intermittent tinnitus. Four patients showed improvement and were discharged.Conclusion The on-site mortality rate in mass casualties from major explosions is extremely high, and the injuries are often complex. Current early triage methods are limited and overly simplistic. The incidence of pulmonary injuries is high in explosive accidents, with rapid disease progression and elevated mortality. Timely identification of blast injuries and continuous monitoring of injury progression are critical to preventing further exacerbation of traumatic brain injuries and other organ damage. Strengthening regional trauma care infrastructure is essential for reducing preventable deaths.",FRONTIERS IN PUBLIC HEALTH,2025,"Wu, ZB; Liu, J; Xie, KJ; Chen, DY; Xiao, Q; Shao, SF; Wang, YL",10.3389/fpubh.2025.1654156,,WOS:001576198700001,A
wos,WoS-queryA4.ris,JOUR,Relationship of Serum and Cerebrospinal Fluid Biomarkers With Intracranial Hypertension and Cerebral Hypoperfusion After Severe Traumatic Brain Injury,"Background: There is little that can be done to treat or reverse the primary injury that occurs at the time of a traumatic brain injury (TBI). Initial management of the patient with severe TBI focuses on prevention of subsequent secondary insults, namely, intracranial hypertension (ICH) and cerebral hypoperfusion (CH). Currently, there is no reliable way to predict which patients will develop ICH and CH other than clinical acumen; therefore, indicators of impending secondary intracranial insults may be useful in predicting these events and allowing for prevention and early intervention. This study was undertaken to investigate the relationship of cytokine levels with intracranial pressure (ICP) and cerebral perfusion pressure (CPP) in patients with severe TBI.",JOURNAL OF TRAUMA-INJURY INFECTION AND CRITICAL CARE,2011,"Stein, DM; Lindell, A; Murdock, KR; Kufera, JA; Menaker, J; Keledjian, K; Bochicchio, GV; Aarabi, B; Scalea, TM",10.1097/TA.0b013e318216930d,,WOS:000290480300028,A
wos,WoS-queryA4.ris,JOUR,Direct Peritoneal Resuscitation (DPR) Improves Acute Physiology and Chronic Health Evaluation (APACHE) IV and Acute Physiology Score When Used in Damage Control Laparotomies: Prospective Cohort Study on 37 Patients,Introduction: Using direct peritoneal resuscitation (DPR) as an adjunct when managing patients undergoing damage control laparotomy (DCL) shows promising results. We report our initial experience in utilizing DPR when managing patients who underwent DCL for emergent surgery at the index operation.,SURGICAL TECHNOLOGY INTERNATIONAL-INTERNATIONAL DEVELOPMENTS IN SURGERY AND SURGICAL RESEARCH,2022,"Okumura, K; Latifi, R; Smiley, A; Lee, JS; Shnaydman, I; Zangbar, B; Bronstein, M; Con, J; Prabhakaran, K; Rhee, P; Klein, J; Shivaraj, K; Klein, MD; Miller, DM",,,WOS:001015402800013,A
